time,src,dst,event,size
0.117364,1,1,2,174
0.117364,3,3,2,174
0.117568,1,1,2,840
0.117568,2,2,2,840
0.117675,1,1,3,1081
0.117719,1,1,3,670
0.118937,3,3,1,1368
0.118937,2,2,1,1368
0.119284,2,2,3,75
0.119353,1,1,3,1406
0.120019,3,3,2,1081
0.120019,2,2,1,1081
0.120095,1,1,2,75
0.120095,3,3,2,75
0.120217,3,3,3,144
0.120320,3,3,3,545
0.120362,3,3,3,529
0.120362,3,3,4,529
0.120376,3,3,3,1423
0.120376,3,3,4,1423
0.120690,3,3,2,670
0.120690,2,2,2,670
0.120835,1,1,2,144
0.120835,2,2,2,144
0.121158,1,1,3,133
0.121381,1,1,2,545
0.121381,2,2,2,545
0.122097,3,3,2,1406
0.122097,2,2,2,1406
0.122231,3,3,1,133
0.122231,2,2,1,133
0.122783,3,3,3,329
0.122829,2,2,3,994
0.123106,3,3,3,208
0.123112,1,1,1,329
0.123112,2,2,1,329
0.123116,3,3,3,559
0.123151,3,3,3,896
0.123321,1,1,2,208
0.123321,2,2,2,208
0.123881,1,1,2,559
0.123881,2,2,2,559
0.124107,1,1,2,994
0.124107,3,3,2,994
0.124312,1,1,3,299
0.124480,1,1,3,524
0.124778,1,1,2,896
0.124778,2,2,2,896
0.124883,3,3,2,299
0.124883,2,2,2,299
0.125408,3,3,1,524
0.125408,2,2,1,524
0.125912,3,3,3,218
0.126130,1,1,1,218
0.126130,2,2,1,218
0.126751,2,2,3,549
0.127300,1,1,1,549
0.127300,3,3,1,549
0.127654,2,2,3,450
0.128104,1,1,1,450
0.128104,3,3,1,450
0.128984,1,1,3,1400
0.130384,3,3,1,1400
0.130384,2,2,1,1400
0.130408,1,1,3,295
0.130696,3,3,3,178
0.130703,3,3,1,295
0.130703,2,2,1,295
0.130882,1,1,1,178
0.130882,2,2,1,178
0.131551,2,2,3,255
0.131806,1,1,1,255
0.131806,3,3,1,255
0.131921,3,3,3,1382
0.133303,1,1,1,1382
0.133303,2,2,1,1382
0.134219,3,3,3,483
0.134611,3,3,3,1110
0.134702,1,1,1,483
0.134702,2,2,1,483
0.134762,2,2,3,631
0.134828,2,2,3,221
0.134858,2,2,3,143
0.134858,2,2,4,143
0.134965,2,2,3,632
0.134965,2,2,4,632
0.135095,3,3,3,1090
0.135311,3,3,3,635
0.135813,1,1,2,1110
0.135813,2,2,1,1110
0.136092,2,2,3,153
0.136445,1,1,2,631
0.136445,3,3,2,631
0.136667,1,1,2,221
0.136667,3,3,2,221
0.136739,3,3,3,559
0.136821,1,1,2,153
0.136821,3,3,2,153
0.136904,1,1,2,1090
0.136904,2,2,2,1090
0.136921,2,2,3,115
0.137386,1,1,3,628
0.137540,1,1,2,635
0.137540,2,2,2,635
0.137661,2,2,3,490
0.137982,2,2,3,451
0.137982,2,2,4,451
0.138014,3,3,2,628
0.138014,2,2,2,628
0.138100,1,1,2,559
0.138100,2,2,2,559
0.138216,1,1,1,115
0.138216,3,3,1,115
0.138707,1,1,1,490
0.138707,3,3,1,490
0.138878,2,2,3,1389
0.139221,1,1,3,428
0.140267,1,1,1,1389
0.140267,3,3,1,1389
0.140372,1,1,3,1015
0.140696,3,3,1,428
0.140696,2,2,1,428
0.140928,3,3,3,669
0.141121,2,2,3,1128
0.141597,1,1,2,669
0.141597,2,2,2,669
0.141645,3,3,3,386
0.141712,3,3,2,1015
